Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolecularFormula,OC,HC,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Kelly_100,Kelly_101,Kelly_102,Kelly_103,Kelly_134,Kelly_135,Kelly_136,Kelly_137,Kelly_138,Kelly_139,Kelly_21,Kelly_22,Kelly_23,Kelly_24,Kelly_25,Kelly_26,Kelly_27,Kelly_28,Kelly_29,Kelly_30,Kelly_68,Kelly_69,Kelly_70,Kelly_71,Kelly_72,Kelly_73,Kelly_98,Kelly_99
275.077248588235,11.0,16.0,8.0,0.0,0,0.0,0.0,0,CHO,Tannin,276.084525055115,-0.0273999975276865,1,C11H16O8,0.7272727272727273,1.4545454545454546,0.0,60.3,4.0,-4.0,-1.3333333333333333,0.0,-4.0,2493604.8,1971788.5,2034838.8,2455839.8,1416950.3,1886908.0,1951905.9,1388089.5,1766362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416564.0,1626626.8,1800746.4,2278865.8,1722371.4,2009596.5,1916265.3,1588214.9
275.0925525,15.0,16.0,5.0,0.0,0,0.0,0.0,0,CHO,Lignin,276.09982896688,-0.200444817506638,1,C15H16O5,0.3333333333333333,1.0666666666666667,-0.40000000000000036,71.7,8.0,3.0,0.3,0.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011765.8,0.0,2890156.3,1921107.4,0.0,0.0,0.0,0.0
275.113659795918,12.0,20.0,7.0,0.0,0,0.0,0.0,0,CHO,Amino sugar,276.120936262798,-0.120476552226876,1,C12H20O7,0.5833333333333334,1.6666666666666667,-0.5,74.55,3.0,-4.0,-0.8,0.0,-4.0,2157225.0,1820367.6,1655066.5,1127842.1,2128506.0,0.0,2055462.1,1576252.9,1730781.3,0.0,1357754.0,1401738.1,1466188.0,1666540.6,1580694.8,1835305.4,977245.2,1003539.9,1591962.9,1409396.8,2657208.0,1832965.4,1856943.0,1780565.8,2120711.3,2307839.3,2830573.0,1846905.6
275.150050078432,13.0,24.0,6.0,0.0,0,0.0,0.0,0,CHO,Protein,276.157326545312,-0.137755937914687,1,C13H24O6,0.46153846153846156,1.8461538461538463,-0.9230769230769234,86.6076923076923,2.0,-4.0,-0.5714285714285714,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078262.9,1185596.3,1350024.0,1340467.6,0.0,0.0,0.0,0.0,985852.4
276.051375461538,13.0,11.0,6.0,1.0,0,0.0,0.0,0,CHON,Lignin,277.058651928418,-0.0535537091015417,1,C13H11O6N,0.46153846153846156,0.8461538461538461,0.3076923076923075,51.53076923076924,9.0,3.0,0.3333333333333333,0.5555555555555556,2.0,1299092.9,0.0,0.0,0.0,0.0,1018021.2,1145360.9,0.0,1000239.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174816.1,1147591.8,1514916.5,0.0,1061415.9,0.0,0.0,1295423.6
276.072521230769,10.0,15.0,8.0,1.0,0,0.0,0.0,0,CHON,Carbohydrate,277.079797697649,-0.112726187468564,1,C10H15O8N,0.8,1.5,0.3999999999999999,48.9,4.0,-4.0,-5.0,0.0,-5.0,1079063.3,0.0,0.0,0.0,0.0,0.0,0.0,1131155.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983870.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276.998996666667,12.0,6.0,8.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,278.006273133547,-0.0214532805307389,1,C12H6O8,0.6666666666666666,0.5,0.8333333333333335,36.55,10.0,2.0,0.5,0.75,2.0,0.0,1146727.3,1285205.5,1321362.3,0.0,0.0,1124409.3,1133188.5,0.0,1008058.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094695.4,0.0
277.020118733333,9.0,10.0,10.0,0.0,0,0.0,0.0,0,CHO,Other,278.027395200213,0.0048260954327655,1,C9H10O10,1.1111111111111112,1.1111111111111112,1.1111111111111112,28.63333333333333,5.0,-5.0,5.0,0.0,-5.0,1133569.1,0.0,0.0,0.0,0.0,0.0,1071867.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002473.3,0.0
277.0354096,13.0,10.0,7.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,278.04268606688,-0.120093718692089,1,C13H10O7,0.5384615384615384,0.7692307692307693,0.3076923076923075,51.53076923076924,9.0,2.0,0.3333333333333333,0.5789473684210527,2.0,5074307.0,4866154.0,4938841.0,4883348.5,4109873.3,5180299.5,4534397.0,3226855.8,4370817.5,4209085.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4189834.3,4682122.0,3168924.5,4322982.5,3987145.5,4656527.5,6195371.0,5318662.0
277.056503460784,10.0,14.0,9.0,0.0,0,0.0,0.0,0,CHO,Tannin,278.063779927664,0.0076264367386959,1,C10H14O9,0.9,1.4,0.3999999999999999,48.9,4.0,-5.0,-5.0,0.0,-5.0,6038917.0,4412011.5,3735643.0,3465877.5,3888691.3,4065165.8,3911295.5,2260969.5,3124355.5,2306239.3,0.0,1377112.1,1541801.5,0.0,0.0,1431214.6,0.0,1042626.5,0.0,0.0,2486668.5,2982027.5,2828447.0,3578792.8,2925003.5,2826897.0,4245165.0,3816455.3
277.071796310345,14.0,14.0,6.0,0.0,0,0.0,0.0,0,CHO,Lignin,278.079072777225,-0.124407868193534,1,C14H14O6,0.42857142857142855,1.0,-0.14285714285714324,64.37142857142858,8.0,2.0,0.25,0.45454545454545453,2.0,3972486.8,3924077.0,4338780.5,4768150.5,3940916.5,4334479.5,3538561.0,3021034.8,3882884.8,3059904.5,0.0,1179929.1,998571.2,1217418.0,1239709.4,0.0,0.0,1372867.8,0.0,0.0,5816462.0,4483468.5,3963040.8,3772586.3,4936397.0,4138386.3,4843694.5,5261832.5
277.108155966102,15.0,18.0,5.0,0.0,0,0.0,0.0,0,CHO,Lignin,278.115432432982,-0.0314426339436187,1,C15H18O5,0.3333333333333333,1.2,-0.5333333333333332,75.5,7.0,2.0,0.2,0.36,2.0,1298634.9,1353583.8,1078368.0,2354328.3,1106999.9,1049875.0,1366149.0,3406574.0,1387527.6,1429699.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209938.0,1023758.8,1602469.1,3322542.0,1822160.6,2701716.8,1092785.8,1409034.9
277.129328388889,12.0,22.0,7.0,0.0,0,0.0,0.0,0,CHO,Amino sugar,278.136604855769,-0.186220972015681,1,C12H22O7,0.5833333333333334,1.8333333333333333,-0.666666666666667,79.30000000000001,2.0,-5.0,-1.0,0.0,-5.0,0.0,0.0,986978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050388.3,0.0,0.0,0.0,0.0,0.0,1233203.8,0.0
277.144548128205,16.0,22.0,4.0,0.0,0,0.0,0.0,0,CHO,Lignin,278.151824595085,-0.055367190427519,1,C16H22O4,0.25,1.375,-0.875,85.2375,6.0,2.0,0.16666666666666666,0.2857142857142857,2.0,989838.9,1069362.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580821.9,0.0,0.0,0.0,1289556.1,0.0,1368501.1,1125069.4
278.03062265,12.0,9.0,7.0,1.0,0,0.0,0.0,0,CHON,Condensed hydrocarbon,279.03789911688,0.0090737493681512,1,C12H9O7N,0.5833333333333334,0.75,0.6666666666666665,41.3,9.0,2.0,0.25,0.6,,1653742.8,0.0,0.0,0.0,0.0,1040751.4,1039655.1,1110971.4,1247185.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065970.9,1169481.8,1974674.1,0.0,1185448.8,1259221.4,1308679.9,1430089.8
278.067043625,13.0,13.0,6.0,1.0,0,0.0,0.0,0,CHON,Lignin,279.07432009188,-0.118021536412323,1,C13H13O6N,0.46153846153846156,1.0,0.15384615384615374,55.91538461538462,8.0,2.0,0.16666666666666666,0.4444444444444444,,1185266.6,1149496.0,0.0,0.0,0.0,0.0,1037482.9,0.0,1062228.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450646.5,0.0,1394220.1,0.0,0.0,1108940.3
278.088126875,10.0,17.0,8.0,1.0,0,0.0,0.0,0,CHON,Carbohydrate,279.09540334188,0.047244848208459,1,C10H17O8N,0.8,1.7,0.20000000000000018,54.599999999999994,3.0,-5.0,-6.0,0.0,-6.0,0.0,0.0,1219260.4,0.0,1635984.1,0.0,1145773.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278.12454275,11.0,21.0,7.0,1.0,0,0.0,0.0,0,CHON,Amino sugar,279.13181921688,-0.0615582993006466,1,C11H21O7N,0.6363636363636364,1.9090909090909092,-0.3636363636363633,70.66363636363636,2.0,-5.0,-2.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291105.0,1485596.9,0.0,1030560.9,0.0,0.0,0.0,1286067.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279.014653339286,12.0,8.0,8.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,280.021929806166,-0.0448985039037011,1,C12H8O8,0.6666666666666666,0.6666666666666666,0.6666666666666665,41.3,9.0,,0.25,0.625,,3624790.5,3456252.8,3334929.3,3966974.3,3227873.0,3372366.5,3423308.5,3767179.5,2989342.0,2722649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2890839.8,2995973.8,2024835.5,4306034.5,3055491.5,3458071.8,3970913.0,3339914.5
279.035803213115,9.0,12.0,10.0,0.0,0,0.0,0.0,0,CHO,Other,280.043079679995,-0.118102524056057,1,C9H12O10,1.1111111111111112,1.3333333333333333,0.8888888888888888,34.96666666666667,4.0,-6.0,6.0,0.0,-6.0,2677336.8,1308542.3,1485843.3,0.0,0.0,0.0,1577294.6,1084685.1,1019615.7,990426.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121029.9,1742068.6,1007045.4,0.0,1651042.9,0.0
279.051060626761,13.0,12.0,7.0,0.0,0,0.0,0.0,0,CHO,Lignin,280.058337093641,-0.122666373784159,1,C13H12O7,0.5384615384615384,0.9230769230769231,0.15384615384615374,55.91538461538462,8.0,,0.16666666666666666,0.47368421052631576,,5888602.5,6309631.5,5729556.5,6547456.0,5137124.0,5761106.0,4601168.0,4437390.5,5462561.0,4607579.5,0.0,1030685.7,1159421.8,1303451.5,1093402.0,1195947.3,1038167.5,0.0,0.0,978878.5,5924699.5,4869640.0,4796295.5,5246070.0,5061511.0,6225434.0,6905188.0,5574796.5
279.072147575472,10.0,16.0,9.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,280.079424042352,0.0288137843043321,1,C10H16O9,0.9,1.6,0.20000000000000018,54.599999999999994,3.0,-6.0,-6.0,0.0,-6.0,4253788.5,3759104.8,3074838.5,2374145.3,2561765.8,2918484.0,3540050.3,1918352.0,2543906.5,1598045.3,0.0,1241375.0,0.0,1317021.0,1208475.3,0.0,0.0,1045099.5,0.0,0.0,2096477.8,2529033.3,2143626.0,2677112.3,2418824.8,2122779.5,3759718.0,2943374.0
279.087453971429,14.0,16.0,6.0,0.0,0,0.0,0.0,0,CHO,Lignin,280.094730438309,-0.150635139197818,1,C14H16O6,0.42857142857142855,1.1428571428571428,-0.2857142857142856,68.44285714285714,7.0,,0.125,0.36363636363636365,,1948766.1,1988097.9,2136599.8,2623490.0,1542247.1,2547541.5,1944403.9,2626705.3,2661923.5,3336542.5,1134500.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201670.1,0.0,3680095.3,2672650.3,3264907.8,5766778.0,2279818.3,3683100.5,1922919.4,2728079.0
279.123812183006,15.0,20.0,5.0,0.0,0,0.0,0.0,0,CHO,Lignin,280.131088649886,-0.0531800538980892,1,C15H20O5,0.3333333333333333,1.3333333333333333,-0.666666666666667,79.30000000000001,6.0,,0.1,0.28,,1533410.0,2143748.5,1593755.1,4743172.0,1231466.3,1709017.0,2118103.5,3963540.3,2035750.4,1591009.3,1370278.1,0.0,1564165.1,1872032.6,1443358.4,1288239.6,1538398.0,1305711.6,1237001.1,1598785.9,4194659.0,1967884.3,4743056.0,6269565.5,2368141.5,3725854.8,1222122.6,1653009.4
279.1271462,12.0,24.0,5.0,0.0,0,1.0,0.0,0,CHOS,Protein,280.13442266688,0.0781911048050176,1,C12H24O5S,0.4166666666666667,2.0,-1.0,88.8,,-4.0,-0.8333333333333334,0.0,-5.0,0.0,1239940.8,1062427.4,0.0,0.0,0.0,1158359.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280.04631172973,12.0,11.0,7.0,1.0,0,0.0,0.0,0,CHON,Lignin,281.05358819661,-0.12981015459505,1,C12H11O7N,0.5833333333333334,0.9166666666666666,0.5,46.05,8.0,,0.0,0.4666666666666667,0.0,1654464.6,1473477.0,1681261.4,0.0,1436856.0,1407151.1,0.0,1018716.7,1501675.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364031.4,1178434.0,2141431.3,1053273.3,1228639.6,1327706.5,1454139.3,1498571.6
280.103811692308,10.0,19.0,8.0,1.0,0,0.0,0.0,0,CHON,Carbohydrate,281.111088159188,-0.0767215829226204,1,C10H19O8N,0.8,1.9,0.0,60.3,2.0,-6.0,-7.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280992.1,1086952.3,1075172.1,1396056.5,1281385.1,1405107.5,0.0,1008218.4,1198830.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280.993943876543,11.0,6.0,9.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,282.001220343423,-0.136708355654995,1,C11H6O9,0.8181818181818182,0.5454545454545454,1.0909090909090908,29.209090909090907,9.0,0.0,0.0,0.6923076923076923,0.0,1617567.6,1516165.3,1294399.9,1945311.5,1626629.8,2115077.0,1568527.5,1625765.3,1839279.8,1657578.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105719.1,0.0,1356597.9,1346609.5,1028757.8,1456267.9,1252101.8
281.030329746377,12.0,10.0,8.0,0.0,0,0.0,0.0,0,CHO,Tannin,282.037606213257,-0.137979672818505,1,C12H10O8,0.6666666666666666,0.8333333333333334,0.5,46.05,8.0,0.0,0.0,0.5,0.0,6236963.5,6636423.5,6433731.0,7577697.0,6329736.5,6595336.5,6142995.0,5022248.0,6156466.5,5330157.5,0.0,1177368.8,1296195.1,1303585.8,1584909.6,1002909.6,1198337.6,1352070.3,1111076.8,1006614.8,6246944.5,5376633.0,4224099.0,6685497.5,4963380.5,6240920.0,7242255.0,6467848.0
281.0455575,16.0,10.0,5.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,282.05283396688,-0.0373525053846726,1,C16H10O5,0.3125,0.625,0.0,60.3,12.0,7.0,0.6363636363636364,0.7037037037037037,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074041.9,0.0,0.0,0.0,0.0,0.0,1063944.9
281.051451734043,9.0,14.0,10.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,282.058728200923,-0.111787083363012,1,C9H14O10,1.1111111111111112,1.5555555555555556,0.6666666666666665,41.3,3.0,-7.0,7.0,0.0,-7.0,3662885.3,2770825.0,1861828.9,1458658.1,2449290.3,2064394.1,2798357.0,1968937.6,1915315.9,1534702.9,0.0,991642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361658.3,0.0,2202683.5,1286326.4,1273881.3,2864656.8,2291465.3
281.066705846667,13.0,14.0,7.0,0.0,0,0.0,0.0,0,CHO,Lignin,282.073982313547,-0.104615982272687,1,C13H14O7,0.5384615384615384,1.0769230769230769,0.0,60.3,7.0,0.0,0.0,0.3684210526315789,0.0,3515174.8,3606922.0,4248518.0,4982883.0,4763531.5,4688651.5,4132886.5,4479019.0,5240501.0,3685104.0,1036359.4,0.0,0.0,1622180.1,1000719.8,1160351.6,0.0,0.0,0.0,1028888.4,4566052.0,3866747.0,3681895.0,7205693.0,4252727.5,4913818.0,5082130.0,3612426.3
281.087857358974,10.0,18.0,9.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,282.095133825854,-0.183091263169938,1,C10H18O9,0.9,1.8,0.0,60.3,2.0,-7.0,-7.0,0.0,-7.0,4127017.0,5963147.5,4812744.0,3335268.0,4375437.5,5324557.5,4234776.5,3370028.5,5380278.5,3292657.5,0.0,1574428.3,1273672.8,1461029.5,1343888.9,1064096.9,1325830.4,1358986.6,1270697.4,1462297.3,3639846.0,5278844.5,3138153.5,3072831.0,4127289.5,5059739.5,5531667.5,6161675.5
281.103071171053,14.0,18.0,6.0,0.0,0,0.0,0.0,0,CHO,Lignin,282.110347637933,-0.0330634189334155,1,C14H18O6,0.42857142857142855,1.2857142857142858,-0.4285714285714288,72.51428571428572,6.0,0.0,0.0,0.2727272727272727,0.0,2007594.5,2396556.5,1913801.3,4403300.5,1294478.5,2454286.8,2545178.0,3556397.5,3109559.5,3305202.5,1034633.1,1157021.1,982858.2,1300646.5,0.0,1047713.7,1201927.8,0.0,0.0,0.0,5108263.5,2547581.0,3343723.0,10380608.0,3336250.8,5792412.5,2132757.0,2209292.3
281.139469516779,15.0,22.0,5.0,0.0,0,0.0,0.0,0,CHO,Lignin,282.146745983659,-0.0785653531170429,1,C15H22O5,0.3333333333333333,1.4666666666666666,-0.7999999999999998,83.1,5.0,0.0,0.0,0.2,0.0,1777966.1,2307983.0,1420492.4,2051942.4,1385105.5,1113362.0,2098205.5,4106288.3,1948602.1,1910773.3,1319434.9,1482143.3,2159309.8,2105769.0,1144083.9,1842211.8,1132938.8,1669902.6,1591213.4,1881115.5,4699691.0,1506559.1,3656303.0,4535620.0,2682429.8,3075230.8,1784472.0,1818894.5
281.175899,16.0,26.0,4.0,0.0,0,0.0,0.0,0,CHO,Lipid,282.18317546688,-0.234400508805069,1,C16H26O4,0.25,1.625,-1.125,92.3625,4.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320622.5,0.0,1003762.9,1499335.5,1085632.9,1004192.9,0.0,0.0
281.248611714286,18.0,34.0,2.0,0.0,0,0.0,0.0,0,CHO,Lipid,282.255888181166,-0.0277959327147809,1,C18H34O2,0.1111111111111111,1.8888888888888888,-1.666666666666667,107.80000000000001,2.0,0.0,0.0,0.058823529411764705,0.0,0.0,1003158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008549.9,1021272.2,0.0,0.0,0.0,0.0,1253015.0,1065398.0,0.0,1171637.5,0.0,0.0,1443534.5,0.0,0.0,0.0,1014037.1
282.025528555556,11.0,9.0,8.0,1.0,0,0.0,0.0,0,CHON,Tannin,283.032805022436,0.0397426172242099,1,C11H9O8N,0.7272727272727273,0.8181818181818182,0.9090909090909092,34.39090909090909,8.0,0.0,-0.5,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250440.1,1059028.4,0.0,0.0
282.061925964912,12.0,13.0,7.0,1.0,0,0.0,0.0,0,CHON,Lignin,283.069202431792,-0.0023124808139227,1,C12H13O7N,0.5833333333333334,1.0833333333333333,0.3333333333333335,50.8,7.0,0.0,-0.25,0.3333333333333333,-1.0,1867144.5,1758667.6,1978906.9,1185553.3,1311194.9,1479011.0,1729396.3,1343605.1,1299450.9,0.0,0.0,1133014.0,0.0,1304804.1,0.0,0.0,1041878.0,0.0,0.0,1064002.6,1682948.3,1454128.9,2665169.8,0.0,1824523.1,1711318.6,0.0,1329733.5
282.077198666667,16.0,13.0,4.0,1.0,0,0.0,0.0,0,CHON,Lignin,283.084475133547,-0.060839248010787,1,C16H13O4N,0.25,0.8125,-0.125,63.8625,11.0,7.0,0.5454545454545454,0.6153846153846154,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018294.8,1123158.9,0.0,1684069.1,0.0,1026263.2,1206103.3,1160789.9,0.0,0.0,1148293.6,1088113.6,1625555.4,0.0,0.0,0.0,0.0,0.0
283.009619767677,11.0,8.0,9.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,284.016896234557,-0.22667262944977,1,C11H8O9,0.8181818181818182,0.7272727272727273,0.9090909090909092,34.39090909090909,8.0,-1.0,-0.5,0.5384615384615384,-1.0,2461155.8,2567688.5,2151530.3,2843068.3,2325540.8,2944692.3,2801099.5,2875322.5,2631483.8,3148408.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250462.8,2211042.5,1224629.3,3174134.5,2083288.5,2475278.8,2790064.8,2996092.8
283.045984653061,12.0,12.0,8.0,0.0,0,0.0,0.0,0,CHO,Tannin,284.053261119941,-0.154048367743677,1,C12H12O8,0.6666666666666666,1.0,0.3333333333333335,50.8,7.0,-1.0,-0.25,0.375,-1.0,9048039.0,9380875.0,8495725.0,9825470.0,8482343.0,8011191.5,7666383.0,6548157.0,7853886.0,6504826.5,1481826.4,1756175.0,1942144.9,2690465.5,2358781.3,2352267.0,2229156.0,2208414.3,1816511.4,1804907.6,9678050.0,7831268.5,8603449.0,11085306.0,8103131.5,8786705.0,10550964.0,7375231.0
283.061224701754,16.0,12.0,5.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,284.068501168634,-0.0974164128219361,1,C16H12O5,0.3125,0.75,-0.125,63.8625,11.0,6.0,0.5454545454545454,0.6296296296296297,6.0,2630376.5,4068875.8,3011950.5,2814398.5,2599208.8,3857592.5,2374608.3,1365438.3,2177343.3,1988731.8,2704227.0,4510736.0,5906050.0,4918178.5,4558334.0,5093772.0,3814821.3,4866719.5,3592384.5,3141740.3,7486691.5,7464677.0,6923066.5,2513659.5,5253340.5,5348113.5,4849333.0,4555135.5
283.067116787234,9.0,16.0,10.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,284.074393254114,-0.163758209488832,1,C9H16O10,1.1111111111111112,1.7777777777777777,0.44444444444444464,47.633333333333326,2.0,-8.0,8.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,1259257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069621.4,0.0
283.082330730496,13.0,16.0,7.0,0.0,0,0.0,0.0,0,CHO,Lignin,284.089607197376,-0.0152384184745855,1,C13H16O7,0.5384615384615384,1.2307692307692308,-0.1538461538461542,64.6846153846154,6.0,-1.0,-0.16666666666666666,0.2631578947368421,-1.0,2374890.5,3464205.3,3072112.3,4823743.5,2259370.3,2920890.3,3176146.3,4931264.0,4174144.8,3526013.3,0.0,1051921.0,0.0,0.0,0.0,0.0,0.0,1246240.9,0.0,0.0,5075685.5,2778342.3,3640892.8,10817021.0,3723486.3,5865235.0,2629814.5,2847361.0
283.10350019697,10.0,20.0,9.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,284.11077666385,-0.15635784828383,1,C10H20O9,0.9,2.0,-0.20000000000000018,66.0,,-8.0,-8.0,0.0,-8.0,1008492.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2953573.0,2577170.3,3266694.0,2894757.0,2922752.3,3117710.3,2676136.5,2837666.5,2811587.8,3280750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283.11871125,14.0,20.0,6.0,0.0,0,0.0,0.0,0,CHO,Lignin,284.12598771688,0.0023148888441151,1,C14H20O6,0.42857142857142855,1.4285714285714286,-0.5714285714285712,76.58571428571427,5.0,-1.0,-0.125,0.18181818181818182,-1.0,2243310.0,3021583.5,2088819.3,3072449.0,1300013.1,1706173.4,2661077.5,3968194.5,3121219.3,3299711.8,1028197.6,1029651.1,1370759.5,1172518.0,1217921.1,1582095.0,1044905.8,1395235.5,1996100.9,1436014.6,6169833.0,3196648.0,4683072.5,9133569.0,3333345.3,5370645.0,2180793.5,2301571.0
283.155111045802,15.0,24.0,5.0,0.0,0,0.0,0.0,0,CHO,Protein,284.162387512682,-0.0479718009278688,1,C15H24O5,0.3333333333333333,1.6,-0.9333333333333336,86.9,4.0,-1.0,-0.1,0.12,-1.0,0.0,0.0,0.0,1459138.8,1494703.9,0.0,1506648.8,1501637.0,1284933.6,1021058.1,1886439.3,1643413.3,1876362.9,1947560.3,1177219.1,1370640.9,1001644.6,2235046.3,1514695.5,1379696.1,3440876.5,2248170.0,2843204.5,2588420.3,1481316.3,2264087.3,1401916.4,1487493.1
283.191515236842,16.0,28.0,4.0,0.0,0,0.0,0.0,0,CHO,Lipid,284.198791703722,-0.113710976394574,1,C16H28O4,0.25,1.75,-1.25,95.925,3.0,-1.0,-0.08333333333333333,0.07142857142857142,-1.0,0.0,1082900.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086231.3,0.0,1271850.5,0.0,989714.8,0.0,1083944.9,0.0,0.0,1693552.1,0.0,1554248.3,1109511.8,1028327.1,1116057.4,1545407.3,1491591.1
283.264295988764,18.0,36.0,2.0,0.0,0,0.0,0.0,0,CHO,Lipid,284.271572455644,-0.147942489086135,1,C18H36O2,0.1111111111111111,2.0,-1.7777777777777777,110.96666666666667,,-1.0,-0.0625,0.0,-1.0,0.0,0.0,0.0,0.0,1075352.3,1260489.6,0.0,1464652.9,1657549.0,1227657.6,1415148.1,1576603.4,2249620.8,1830831.0,0.0,1069334.6,1217589.1,1892014.3,1112271.6,1763444.6,1252983.0,1326959.6,1693007.8,0.0,1096685.0,1211037.6,0.0,0.0
284.041217351351,11.0,11.0,8.0,1.0,0,0.0,0.0,0,CHON,Tannin,285.048493818231,-0.096415633985576,1,C11H11O8N,0.7272727272727273,1.0,0.7272727272727271,39.57272727272728,7.0,-1.0,-1.0,0.3333333333333333,-2.0,1364549.3,1043913.6,1382079.3,1099626.3,1335539.4,1677322.5,1527592.4,0.0,1228545.0,1065726.5,0.0,0.0,0.0,0.0,997938.8,0.0,0.0,0.0,0.0,0.0,1243200.5,0.0,1782431.9,1360855.5,1162794.8,1172426.6,1188098.4,1355831.9
