Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolecularFormula,OC,HC,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Kelly_104,Kelly_105,Kelly_106,Kelly_107,Kelly_108,Kelly_109,Kelly_140,Kelly_141,Kelly_142,Kelly_143,Kelly_144,Kelly_145,Kelly_31,Kelly_32,Kelly_33,Kelly_34,Kelly_35,Kelly_36,Kelly_37,Kelly_38,Kelly_39,Kelly_40,Kelly_41,Kelly_74,Kelly_75,Kelly_76,Kelly_77,Kelly_78,Kelly_79
529.0777650625,28.0,18.0,11.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,530.08504152938,-0.245448314301278,-1,C28H18O11,0.39285714285714285,0.6428571428571429,0.1428571428571428,56.22857142857143,20.0,9.0,0.5294117647058824,0.6444444444444445,9.0,1775468.9,1661260.4,0.0,1587000.8,0.0,1854263.0,1520814.1,0.0,1823385.1,0.0,1859097.6,1891074.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218967.3,2245899.0,2309820.8,0.0,2681680.0,1613068.3
529.083502761905,21.0,22.0,16.0,0.0,0,0.0,0.0,0,CHO,Tannin,530.090779228785,0.0102454436554994,-1,C21H22O16,0.7619047619047619,1.0476190476190477,0.4761904761904763,46.72857142857143,11.0,-5.0,-1.0,0.23076923076923078,-5.0,8711023.0,7271758.5,8446987.0,7323194.5,4203855.5,6980921.0,7470511.5,6666505.0,8139675.0,8459048.0,5802011.5,10008325.0,1848204.3,0.0,1533127.4,0.0,0.0,0.0,2136864.3,2031577.4,2479491.0,1697902.3,2036993.9,4409817.5,5306637.0,4199614.5,12599536.0,7268178.0,9298958.0
529.098782014599,25.0,22.0,13.0,0.0,0,0.0,0.0,0,CHO,Lignin,530.106058481479,-0.0333668674429111,-1,C25H22O13,0.52,0.88,0.16000000000000014,55.739999999999995,15.0,2.0,0.16666666666666666,0.4594594594594595,2.0,20280178.0,23144788.0,22346768.0,22230590.0,19136852.0,18484542.0,18320820.0,22410510.0,22815648.0,11989805.0,18671648.0,21329674.0,8297872.5,8636621.0,5716939.0,5086470.5,4474573.5,6722736.5,8210212.5,7689180.5,9215878.0,6261874.0,7782661.0,19852768.0,21039378.0,17898690.0,30030068.0,27119448.0,21064724.0
529.104656645161,18.0,26.0,18.0,0.0,0,0.0,0.0,0,CHO,Tannin,530.111933112041,-0.0359917218007614,-1,C18H26O18,1.0,1.4444444444444444,0.5555555555555554,44.46666666666667,6.0,-12.0,0.0,0.0,-12.0,16880500.0,15223126.0,16825362.0,15799873.0,6984022.0,15945024.0,14626229.0,20567312.0,19284898.0,17924912.0,15165474.0,17303308.0,1808274.4,2407118.3,0.0,0.0,0.0,2015410.0,2371878.3,0.0,2363783.3,1478515.5,2047238.3,7652833.5,12880148.0,4456644.5,21530870.0,11972442.0,7699477.5
529.113987428572,29.0,22.0,10.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,530.121263895452,0.0623097971987029,-1,C29H22O10,0.3448275862068966,0.7586206896551724,-0.068965517241379,62.2655172413793,19.0,9.0,0.47368421052631576,0.5833333333333334,9.0,1431927.3,1941081.4,1885715.5,1735491.4,2287961.3,1953602.8,2320311.5,0.0,1740707.9,0.0,1391397.0,0.0,1349013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840037.3,3071767.5,2380999.0,1897721.4,2479454.0,2757144.5
529.119905474359,22.0,26.0,15.0,0.0,0,0.0,0.0,0,CHO,Tannin,530.127181941239,-0.0222119130808225,-1,C22H26O15,0.6818181818181818,1.1818181818181819,0.18181818181818166,55.11818181818182,10.0,-5.0,-0.7142857142857143,0.1724137931034483,-5.0,19977080.0,18471260.0,18500630.0,21046854.0,12523867.0,17276228.0,17890744.0,21841172.0,21095334.0,14889781.0,19089446.0,19269394.0,6382998.5,6536402.5,4336592.0,3955979.8,3132627.5,4487349.5,5886762.5,5952480.5,7004042.5,5331063.5,5542153.5,14077415.0,16103706.0,11349193.0,20797692.0,16965472.0,14363675.0
529.135166129032,26.0,26.0,12.0,0.0,0,0.0,0.0,0,CHO,Lignin,530.142442595912,-0.0307391203302198,-1,C26H26O12,0.46153846153846156,1.0,-0.07692307692307665,62.49230769230768,14.0,2.0,0.14285714285714285,0.4,2.0,11082621.0,15645025.0,12575769.0,14014026.0,15982944.0,11205962.0,11441597.0,14427417.0,13616042.0,8426298.0,10053676.0,11982615.0,6815131.0,6975703.0,5353427.5,5589263.5,5179095.5,6240441.0,7552815.0,6254563.5,8230797.5,4992123.5,5265676.5,16989678.0,17529118.0,16698573.0,15030528.0,18976614.0,15580192.0
529.141031070513,19.0,30.0,17.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,530.148307537393,-0.0150876508845668,-1,C19H30O17,0.8947368421052632,1.5789473684210527,0.2105263157894739,54.29999999999999,5.0,-12.0,-6.0,0.0,-12.0,30806910.0,26151268.0,30321690.0,26916428.0,17244514.0,24477004.0,25550270.0,27759898.0,28263340.0,18268988.0,24205358.0,24561432.0,7802268.5,7303384.5,4490197.0,5651729.0,4398809.5,5290170.0,8027952.5,7697380.5,8710031.0,6013053.0,7766286.0,17542640.0,21293344.0,11789519.0,26241282.0,19074920.0,16550946.0
529.156299375,23.0,30.0,14.0,0.0,0,0.0,0.0,0,CHO,Lignin,530.16357584188,-0.0380438805281528,-1,C23H30O14,0.6086956521739131,1.3043478260869565,-0.08695652173913082,62.77826086956522,9.0,-5.0,-0.5555555555555556,0.125,-5.0,7644035.5,7856488.5,6648863.0,8019535.5,6828390.5,6909264.5,5932482.0,6593823.0,8594352.0,12860226.0,7202866.5,9764638.0,4684705.0,4448477.0,3804120.3,0.0,3147229.5,4177597.5,4447541.0,3408871.5,4819858.0,3872384.8,4385553.0,7409141.5,6146342.0,5195987.0,10418438.0,8476526.0,9225255.0
529.171528291391,27.0,30.0,11.0,0.0,0,0.0,0.0,0,CHO,Lignin,530.178804758271,0.0132933063756194,-1,C27H30O11,0.4074074074074074,1.1111111111111112,-0.2962962962962967,68.74444444444445,13.0,2.0,0.125,0.3488372093023256,2.0,4660103.5,4371822.0,4190243.0,4329044.0,5871979.5,3224917.5,3753414.0,4250915.5,5856181.0,5897031.5,3509303.0,6303523.0,2151845.5,3560673.3,2356187.8,2209049.0,2433249.8,2571969.0,2570553.0,2409962.5,3380629.0,2106500.5,2577684.3,8343035.0,6897963.5,9995479.0,7844107.0,8216436.0,10615852.0
529.177370288461,20.0,34.0,16.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,530.184646755341,0.0722194785663169,-1,C20H34O16,0.8,1.7,-0.09999999999999964,63.149999999999984,4.0,-12.0,-3.0,0.0,-12.0,3382153.3,3826032.0,3678244.5,4480598.0,3659629.5,3524951.3,3713479.5,3093285.0,3102646.5,3531081.5,3192889.0,3436325.0,4721063.0,3795171.0,3856349.3,4371738.5,3079395.3,3127490.3,4241210.5,4210667.5,4951958.5,3244166.0,3357973.5,2923517.5,2631981.5,1986264.8,2818316.8,2522486.3,3181102.0
529.192633598726,24.0,34.0,13.0,0.0,0,0.0,0.0,0,CHO,Lignin,530.199910065606,0.0586818170265612,-1,C24H34O13,0.5416666666666666,1.4166666666666667,-0.33333333333333304,69.79999999999998,8.0,-5.0,-0.45454545454545453,0.08571428571428572,-5.0,3641229.8,3807605.5,3542056.5,4633178.0,5005682.5,4022620.3,3429835.5,3817769.8,4406203.0,9413455.0,4463677.5,5635882.5,5332395.5,4150503.3,3686368.8,4369694.5,3728103.8,3949765.8,4181823.0,4460526.5,5058457.5,3756169.8,4373784.5,7880195.0,4914482.5,7195869.0,7915793.5,6382460.0,9260083.0
529.207871411765,28.0,34.0,10.0,0.0,0,0.0,0.0,0,CHO,Lignin,530.215147878645,0.0932333895120058,-1,C28H34O10,0.35714285714285715,1.2142857142857142,-0.5,74.55,12.0,2.0,0.1111111111111111,0.30434782608695654,2.0,2930066.0,3288443.0,2346028.5,3257950.8,5024119.0,2833761.3,3331023.3,3142958.3,5156799.5,5045076.0,3160642.5,4907823.5,3117487.8,2853099.5,3090404.3,2945826.3,2216171.8,2777289.0,3332931.3,2388977.5,3635100.5,2560141.8,2575643.8,8746505.0,5628216.0,12125409.0,7032086.0,7847810.0,11512888.0
529.213730692308,21.0,38.0,15.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,530.221007159188,0.119557904337678,-1,C21H38O15,0.7142857142857143,1.8095238095238095,-0.3809523809523814,71.15714285714287,3.0,-12.0,-2.0,0.0,-12.0,13120404.0,7592317.0,10898478.0,17032800.0,9236857.0,15088995.0,9803217.0,5490992.0,6964161.5,11830102.0,10805316.0,7929649.5,29279666.0,23603438.0,28964838.0,33234212.0,26040046.0,20776138.0,31442758.0,26094578.0,31780766.0,22947984.0,26405148.0,9629195.0,4928826.0,4143331.0,5593368.0,6426500.0,19262522.0
529.228975948718,25.0,38.0,12.0,0.0,0,0.0,0.0,0,CHO,Protein,530.236252415598,0.140068511040691,-1,C25H38O12,0.48,1.52,-0.5599999999999996,76.25999999999999,7.0,-5.0,-0.38461538461538464,0.05263157894736842,-5.0,3216792.0,3558786.5,3285554.3,4107876.8,3940734.0,3658088.0,2934740.8,3128628.5,3272134.0,6706011.5,3630665.0,4851511.0,6724021.5,5803249.5,5204969.0,5735719.5,5194481.5,4708558.0,5379913.5,5294069.5,7210913.0,5242003.0,6681888.0,8691217.0,5445951.0,7283943.5,7010588.5,5372810.0,8385599.5
529.244232442308,29.0,38.0,9.0,0.0,0,0.0,0.0,0,CHO,Lignin,530.251508909187,0.13938576572034,-1,C29H38O9,0.3103448275862069,1.3103448275862069,-0.6896551724137927,79.9551724137931,11.0,2.0,0.1,0.2653061224489796,2.0,2539420.3,2931080.0,2423862.3,2551401.3,4359555.0,1797485.0,2383320.5,3054905.0,3780554.5,3645281.3,2626125.8,4687676.0,4510138.0,4461814.0,3825644.8,3672363.5,3325686.0,3351761.3,4032333.8,4345848.5,4727716.0,3523734.8,4158755.3,8803863.0,5303620.5,14400748.0,5303585.5,7096208.0,10148933.0
529.250081551724,22.0,42.0,14.0,0.0,0,0.0,0.0,0,CHO,Amino sugar,530.257358018604,0.184889458763698,-1,C22H42O14,0.6363636363636364,1.9090909090909092,-0.6363636363636367,78.43636363636364,2.0,-12.0,-1.5,0.0,-12.0,2693022.0,2131338.0,0.0,6123115.0,0.0,6531439.0,0.0,0.0,0.0,2509155.3,1719887.8,0.0,1409467.8,0.0,0.0,2204717.0,1289975.5,0.0,0.0,0.0,1615269.3,1298200.4,0.0,3929625.3,16542022.0,3092205.3,9462051.0,0.0,3565638.8
529.265360787097,26.0,42.0,11.0,0.0,0,0.0,0.0,0,CHO,Protein,530.272637253977,0.1413184805001,-1,C26H42O11,0.4230769230769231,1.6153846153846154,-0.7692307692307692,82.22307692307692,6.0,-5.0,-0.3333333333333333,0.024390243902439025,-5.0,2891170.3,2638735.5,2931771.8,3553903.5,2950025.8,2783603.8,2911198.0,2421567.5,2273744.8,4991848.5,1946708.5,4090691.3,17147328.0,17217788.0,11995122.0,18435378.0,15996668.0,14525654.0,11138900.0,13618173.0,23846824.0,13420700.0,23030056.0,9526815.0,4509003.5,5448945.5,4518184.0,4083607.8,6440012.0
529.280618971831,30.0,42.0,8.0,0.0,0,0.0,0.0,0,CHO,Lignin,530.287895438711,0.13744663825487,-1,C30H42O8,0.26666666666666666,1.4,-0.8666666666666663,84.99999999999999,10.0,2.0,0.09090909090909091,0.23076923076923078,2.0,0.0,2081685.0,1617216.0,1822835.9,3483022.5,0.0,2186721.8,1952580.0,2396117.3,1710958.1,1419609.3,2096968.6,3243460.5,3179776.3,2608629.3,3135285.0,2491136.0,2854105.5,4120407.8,3357183.8,4994987.5,2321568.0,4108586.8,5621285.0,3902801.0,8785142.0,2707244.5,3485597.8,5135441.0
529.301769514019,27.0,46.0,10.0,0.0,0,0.0,0.0,0,CHO,Protein,530.309045980899,0.0975218158706395,-1,C27H46O10,0.37037037037037035,1.7037037037037037,-0.9629629629629628,87.74444444444444,5.0,-5.0,-0.29411764705882354,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434229.6,0.0,0.0,2229194.5,1984262.1,1750010.0,1464890.3,1557509.9,1888478.1,1973085.9,2072067.9,2119600.0,1777829.4,1867567.3,3746349.0,1663576.3,2704635.8,0.0,0.0,3288152.0
530.057563025641,23.0,17.0,14.0,1.0,0,0.0,0.0,0,CHON,Condensed hydrocarbon,531.064839492521,0.121958326137047,-1,C23H17O14N,0.6086956521739131,0.7391304347826086,0.6086956521739131,42.952173913043474,16.0,2.0,0.125,0.5333333333333333,,1521026.8,1958058.9,1399054.5,0.0,1574279.5,1579124.3,0.0,1628459.9,2012346.5,0.0,0.0,1970770.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607118.9,1487899.4,1743558.0,0.0
530.093998698413,24.0,21.0,13.0,1.0,0,0.0,0.0,0,CHON,Lignin,531.101275165293,0.0274925102868159,-1,C24H21O13N,0.5416666666666666,0.875,0.3333333333333335,50.8,15.0,2.0,0.1,0.45454545454545453,,3138189.0,3703479.8,2895128.3,3272032.3,3310227.3,2544256.0,2367152.8,2909750.5,3749061.3,2171534.8,2323287.5,2969183.3,1856171.3,2207718.0,1540785.3,0.0,0.0,1785743.4,2020412.5,1783198.0,1834834.1,0.0,1897939.4,2285914.3,2923112.3,2999257.0,2867750.5,3780819.8,2657635.8
530.166822535714,26.0,29.0,11.0,1.0,0,0.0,0.0,0,CHON,Lignin,531.174099002594,-0.0719601996236172,-1,C26H29O11N,0.4230769230769231,1.1153846153846154,-0.1538461538461542,64.6846153846154,13.0,2.0,0.07142857142857142,0.3333333333333333,,0.0,0.0,0.0,0.0,1928362.5,0.0,0.0,0.0,1544922.6,0.0,0.0,0.0,1427647.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536994.5,0.0,0.0,1795053.4,0.0,1832687.5,1841020.3
531.041601628866,23.0,16.0,15.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,532.048878095746,0.0784690204495622,-1,C23H16O15,0.6521739130434783,0.6956521739130435,0.6086956521739131,42.952173913043474,16.0,,0.125,0.5483870967741935,,4979095.5,4716553.5,4903444.0,4279410.5,4317121.0,5145521.5,3646369.3,4725584.5,5813723.0,5205470.5,3520126.3,9111971.0,0.0,0.0,0.0,0.0,0.0,0.0,1360964.9,0.0,0.0,0.0,0.0,3885248.3,3613612.5,3642080.0,9247560.0,5247546.5,8310434.5
531.0569595,27.0,16.0,12.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,532.06423596688,-0.112745935036524,-1,C27H16O12,0.4444444444444444,0.5925925925925926,0.2962962962962963,51.855555555555554,20.0,8.0,0.5333333333333333,0.6666666666666666,8.0,0.0,1830926.6,0.0,0.0,0.0,0.0,0.0,1778516.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677510.0,0.0,2457828.3,0.0,1932864.3,1640871.8
531.062703433333,20.0,20.0,17.0,0.0,0,0.0,0.0,0,CHO,Tannin,532.069979900213,0.130278891004916,-1,C20H20O17,0.85,1.0,0.7000000000000002,40.349999999999994,11.0,-6.0,-2.0,0.21739130434782608,-6.0,2272669.5,0.0,2832409.5,2534008.8,0.0,2808248.5,2207654.8,1967446.6,3298273.5,5401062.0,2065540.8,3943850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2171592.3,0.0,0.0,5714766.5,2360898.5,4603561.5
531.077961532374,24.0,20.0,14.0,0.0,0,0.0,0.0,0,CHO,Lignin,532.085237999254,0.126581497835868,-1,C24H20O14,0.5833333333333334,0.8333333333333334,0.3333333333333335,50.8,15.0,,0.1,0.47058823529411764,,12887458.0,12477462.0,12826141.0,13355133.0,9941965.0,11876285.0,11329451.0,11622235.0,13780454.0,10493419.0,10766985.0,14690735.0,4403137.0,3960570.8,3271571.5,1947902.1,1720559.5,3326570.5,3890511.0,3466589.0,4716826.0,2812002.8,3564702.0,9496782.0,10480569.0,8939242.0,21568340.0,13939272.0,14720687.0
531.083821575758,17.0,24.0,19.0,0.0,0,0.0,0.0,0,CHO,Other,532.091098042638,0.151379458871207,-1,C17H24O19,1.1176470588235294,1.411764705882353,0.8235294117647061,36.829411764705874,6.0,-13.0,6.5,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,1929663.1,0.0,0.0,2389991.5,0.0,2539147.3,2111921.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139067.0,0.0,2756949.0,1644874.4,0.0
531.093248854167,28.0,20.0,11.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,532.100525321047,0.067964701603567,-1,C28H20O11,0.39285714285714285,0.7142857142857143,0.07142857142857162,58.264285714285705,19.0,8.0,0.47058823529411764,0.6,8.0,3325862.0,3871771.5,3592737.5,3375745.5,4068305.5,3045826.3,3603374.5,4567903.5,3701738.3,0.0,3939982.3,3399092.5,1887941.3,2332927.0,1697943.0,0.0,0.0,0.0,2188115.3,2194784.0,1781277.0,2252390.5,1700513.1,4072659.8,4663230.0,4748014.5,3400023.8,4568654.0,3560116.0
531.09909667619,21.0,24.0,16.0,0.0,0,0.0,0.0,0,CHO,Tannin,532.10637314307,0.115730486779469,-1,C21H24O16,0.7619047619047619,1.1428571428571428,0.38095238095238093,49.44285714285714,10.0,-6.0,-1.2,0.15384615384615385,-6.0,9006504.0,7287837.5,8459811.0,8222851.5,4449235.5,6846404.0,7203760.0,0.0,9383404.0,7095795.0,6853264.0,8174006.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4617430.0,4570048.0,4195056.0,10928986.0,6622800.0,6957750.0
531.114350589744,25.0,24.0,13.0,0.0,0,0.0,0.0,0,CHO,Lignin,532.121627056624,0.119899423245273,-1,C25H24O13,0.52,0.96,0.08000000000000007,58.019999999999996,14.0,,0.08333333333333333,0.40540540540540543,,15246764.0,16727075.0,16637479.0,17610888.0,15934424.0,15073225.0,14192564.0,18241382.0,17049072.0,11134456.0,14174869.0,16083388.0,7522251.0,7664389.0,5412252.0,5056263.5,4401401.5,5712498.5,6881625.0,6361444.0,7463201.0,5056107.5,6220453.5,15835356.0,16587717.0,14556916.0,20249438.0,20279894.0,16797372.0
531.120206677419,18.0,28.0,18.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,532.127483144299,0.152129524325209,-1,C18H28O18,1.0,1.5555555555555556,0.44444444444444464,47.633333333333326,5.0,-13.0,0.0,0.0,-13.0,44701100.0,44104740.0,44903976.0,44619912.0,21922778.0,45002700.0,40923060.0,54425448.0,51537396.0,39732732.0,40770200.0,46000572.0,7053261.0,8358662.5,5397917.0,4807433.0,3474683.0,5886580.0,9662811.0,9164133.0,10242338.0,6225517.0,8219302.5,22352094.0,34790344.0,13545206.0,46103392.0,31707736.0,24022718.0
531.129540731707,29.0,24.0,10.0,0.0,0,0.0,0.0,0,CHO,Lignin,532.136817198587,0.243908725572972,-1,C29H24O10,0.3448275862068966,0.8275862068965517,-0.1379310344827589,64.23103448275863,18.0,8.0,0.42105263157894735,0.5416666666666666,8.0,0.0,2631208.5,1825067.1,1568140.1,2474461.0,0.0,1746871.6,0.0,1463796.9,0.0,1818265.4,0.0,0.0,0.0,0.0,0.0,0.0,1525366.0,1827933.4,0.0,0.0,0.0,0.0,2499809.5,3148746.5,2140920.5,1997410.9,3173979.8,1991616.1
531.131541571429,17.0,28.0,17.0,2.0,0,0.0,0.0,0,CHON,Carbohydrate,532.138818038309,-0.0386241480476851,-1,C17H28O17N2,1.0,1.6470588235294117,0.7058823529411766,40.18235294117646,5.0,-12.0,7.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471440.1,0.0,2864543.8,2531595.8,1684222.3,0.0,0.0,2052967.4,0.0,0.0,1528232.9,0.0,0.0,0.0,0.0,0.0,0.0
531.135464031847,22.0,28.0,15.0,0.0,0,0.0,0.0,0,CHO,Tannin,532.142740498727,0.149831176966971,-1,C22H28O15,0.6818181818181818,1.2727272727272727,0.09090909090909083,57.70909090909091,9.0,-6.0,-0.8571428571428571,0.10344827586206896,-6.0,13362610.0,12946475.0,13129261.0,13617294.0,11043807.0,11653072.0,12427193.0,15640428.0,15578615.0,11392512.0,14219931.0,14633411.0,7430097.0,7056139.0,4880800.5,4847372.5,3370239.3,5635703.5,7498079.0,6475112.0,6713637.5,5736049.0,6672041.5,12163300.0,14871500.0,8789754.0,13321061.0,13992542.0,10706626.0
531.14548225,25.0,30.0,7.0,2.0,0,0.0,2.0,0,CHONP,Lignin,532.15275871688,0.123331541567106,-1,C25H30O7N2P2,0.28,1.2,-0.7999999999999998,83.1,13.0,6.0,0.14285714285714285,0.3142857142857143,2.0,1811380.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479070.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531.150755668831,26.0,28.0,12.0,0.0,0,0.0,0.0,0,CHO,Lignin,532.158032135711,0.0831111931041795,-1,C26H28O12,0.46153846153846156,1.0769230769230769,-0.1538461538461542,64.6846153846154,13.0,,0.07142857142857142,0.35,,5891510.0,7560240.0,6805041.0,9466002.0,8014820.0,6764500.5,5459901.0,6720369.0,7863803.0,8320517.0,5164704.0,8618440.0,5056469.5,4608783.0,2626980.3,3733264.5,3376899.5,4169338.8,4056419.3,3703147.0,4536616.5,3010676.8,3949228.8,9640169.0,9647058.0,10026750.0,10083177.0,9777764.0,12871367.0
531.156617292994,19.0,32.0,17.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,532.163893759874,0.104935767103295,-1,C19H32O17,0.8947368421052632,1.6842105263157894,0.10526315789473673,57.3,4.0,-13.0,-6.5,0.0,-13.0,25494968.0,23432242.0,24358450.0,25667732.0,18523110.0,24018902.0,25755582.0,27817842.0,23352828.0,21603848.0,23145122.0,23505354.0,13031383.0,13617937.0,11727270.0,12175122.0,11505925.0,12822140.0,14051685.0,14474604.0,13840682.0,13044342.0,13855406.0,19259628.0,23473108.0,12975872.0,20892524.0,19649126.0,16535241.0
531.167850642857,18.0,32.0,16.0,2.0,0,0.0,0.0,0,CHON,Carbohydrate,532.175127109737,0.105005777572135,-1,C18H32O16N2,0.8888888888888888,1.7777777777777777,0.3333333333333335,50.8,4.0,-12.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657619.9,1568936.1,1660180.8,0.0,1400958.5,2243944.0,1503854.4,0.0,0.0,2249392.3,0.0,0.0,0.0,0.0,0.0,0.0
531.171885178344,23.0,32.0,14.0,0.0,0,0.0,0.0,0,CHO,Lignin,532.179161645224,0.0828506249721785,-1,C23H32O14,0.6086956521739131,1.391304347826087,-0.17391304347826075,65.25652173913043,8.0,-6.0,-0.6666666666666666,0.0625,-6.0,5005756.0,4473911.5,4031030.5,5191832.5,3961834.5,5638107.5,4069314.3,3944311.0,4748801.5,8996365.0,6933158.5,6244815.0,4300763.5,3745557.0,3225513.0,3988246.0,2863881.3,3339391.5,4287849.0,3642735.3,4352301.0,2978938.0,3728049.3,5805297.5,5286873.0,5108484.0,7316336.0,5891691.5,6815438.5
531.187167006452,27.0,32.0,11.0,0.0,0,0.0,0.0,0,CHO,Lignin,532.194443473332,0.0345681328873691,-1,C27H32O11,0.4074074074074074,1.1851851851851851,-0.37037037037037024,70.85555555555555,12.0,,0.0625,0.3023255813953488,,3918272.3,4505661.0,3577402.5,4334749.0,6010863.5,3191776.5,3666886.3,3846011.5,5642757.5,7011858.0,3279531.3,7154132.5,3294175.8,2521369.3,2528172.5,2957593.8,2451725.5,3004034.8,3008365.5,2496882.3,2894128.0,2076285.9,2931892.3,9937143.0,6478814.0,10903304.0,9061236.0,8381041.5,13848275.0
531.193022437956,20.0,36.0,16.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,532.200298904836,0.0680277026979487,-1,C20H36O16,0.8,1.8,-0.20000000000000018,66.0,3.0,-13.0,-3.25,0.0,-13.0,3929538.0,1865279.0,2563644.0,4421790.5,2269681.3,3358690.3,3687879.8,1873789.3,2610183.5,4084244.0,5324461.0,2756566.3,5073889.5,3287835.0,4447662.0,5850907.0,5034255.0,3394180.0,5544303.0,4368755.5,6194481.0,4060799.3,4243125.5,0.0,0.0,0.0,0.0,1459315.5,1805013.5
531.208321904458,24.0,36.0,13.0,0.0,0,0.0,0.0,0,CHO,Protein,532.215598371338,-0.013393892233106,-1,C24H36O13,0.5416666666666666,1.5,-0.41666666666666696,72.17500000000001,7.0,-6.0,-0.5454545454545454,0.02857142857142857,-6.0,2892230.3,3208772.5,2606144.0,4514979.0,3063286.0,3425255.3,3366347.5,3182465.8,3535884.0,6843929.5,3234993.8,4429275.5,6388709.5,4880159.0,4658609.5,4795167.0,4343059.5,4160135.5,5387635.5,5629302.0,6203700.0,4695683.0,5017272.5,6135039.0,4786149.5,5967630.0,5962619.0,4615801.5,6905562.5
531.223580707006,28.0,36.0,10.0,0.0,0,0.0,0.0,0,CHO,Lignin,532.230857173886,-0.018407963774735,-1,C28H36O10,0.35714285714285715,1.2857142857142858,-0.5714285714285712,76.58571428571427,11.0,,0.05555555555555555,0.2608695652173913,,3427786.5,4048969.8,2872900.0,3809959.3,6322171.0,3420652.3,4123599.5,3768198.3,5448208.5,6860319.0,3414710.5,7156193.0,4522986.0,4555555.5,3400117.0,4327203.0,3049751.5,4190858.8,4780407.5,4411769.0,5483831.0,3846791.0,4317884.0,12173573.0,7621610.5,17940242.0,9030528.0,10248831.0,16125664.0
531.229438121212,21.0,40.0,15.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,532.236714588092,0.0113246752498362,-1,C21H40O15,0.7142857142857143,1.9047619047619047,-0.4761904761904763,73.87142857142857,2.0,-13.0,-2.1666666666666665,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023915.5,1615653.3,1444790.3,2006820.4,1757209.1,0.0,0.0,0.0,1743672.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531.24472350641,25.0,40.0,12.0,0.0,0,0.0,0.0,0,CHO,Protein,532.25199997329,-0.0436336363770902,-1,C25H40O12,0.48,1.6,-0.6399999999999997,78.53999999999999,6.0,-6.0,-0.46153846153846156,0.0,-6.0,2703312.5,2189905.5,2710089.8,3492013.3,3388417.5,2843123.0,2668500.8,2073484.6,1984022.6,4708902.5,2181821.3,3090920.0,6431728.0,6066985.5,6089146.0,5845800.5,5914909.5,6191759.5,5122429.5,5160317.5,6197563.5,5256844.0,5991104.0,7495948.5,3774449.8,5025560.0,4222854.0,3270279.0,5886695.0
531.259980147436,29.0,40.0,9.0,0.0,0,0.0,0.0,0,CHO,Lignin,532.267256614316,-0.0445855268024493,-1,C29H40O9,0.3103448275862069,1.3793103448275863,-0.7586206896551726,81.92068965517242,10.0,,0.05,0.22448979591836735,,2413012.8,3548246.8,2408013.8,2982065.8,4909062.5,2390007.8,3192792.8,2858897.3,4635163.0,4785707.5,2994370.0,4472301.0,5137396.0,5843757.5,4633021.5,5330732.0,3857697.5,4685459.0,4969857.5,5545344.5,5795134.5,4115088.0,5252803.0,11419922.0,6870007.0,18235164.0,5761930.5,8348300.5,11312876.0
