Mass,C,H,O,N,S,P,NeutralMass,Error_ppm,MolecularFormula,El_comp,Class,OC,HC,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Kelly_01,Kelly_02,Kelly_03,Kelly_04,Kelly_05,Kelly_06,Kelly_07,Kelly_08,Kelly_09,Kelly_10,Kelly_100,Kelly_101,Kelly_102,Kelly_103,Kelly_104,Kelly_105,Kelly_106,Kelly_107,Kelly_108,Kelly_109,Kelly_11,Kelly_110,Kelly_111,Kelly_112,Kelly_113,Kelly_114,Kelly_115,Kelly_116,Kelly_117,Kelly_118,Kelly_119,Kelly_12,Kelly_120,Kelly_121,Kelly_122,Kelly_123,Kelly_124,Kelly_125,Kelly_126,Kelly_127,Kelly_128,Kelly_129,Kelly_13,Kelly_130,Kelly_131,Kelly_132,Kelly_133,Kelly_134,Kelly_135,Kelly_136,Kelly_137,Kelly_138,Kelly_139,Kelly_14,Kelly_140,Kelly_141,Kelly_142,Kelly_143,Kelly_144,Kelly_145,Kelly_146,Kelly_147,Kelly_148,Kelly_149,Kelly_15,Kelly_150,Kelly_151,Kelly_152,Kelly_153,Kelly_154,Kelly_155,Kelly_156,Kelly_157,Kelly_16,Kelly_17,Kelly_18,Kelly_19,Kelly_20,Kelly_21,Kelly_22,Kelly_23,Kelly_24,Kelly_25,Kelly_26,Kelly_27,Kelly_28,Kelly_29,Kelly_30,Kelly_31,Kelly_32,Kelly_33,Kelly_34,Kelly_35,Kelly_36,Kelly_37,Kelly_38,Kelly_39,Kelly_40,Kelly_41,Kelly_42,Kelly_43,Kelly_44,Kelly_45,Kelly_46,Kelly_47,Kelly_48,Kelly_49,Kelly_50,Kelly_51,Kelly_52,Kelly_53,Kelly_54,Kelly_55,Kelly_56,Kelly_57,Kelly_58,Kelly_59,Kelly_60,Kelly_61,Kelly_62,Kelly_63,Kelly_64,Kelly_65,Kelly_66,Kelly_67,Kelly_68,Kelly_69,Kelly_70,Kelly_71,Kelly_72,Kelly_73,Kelly_74,Kelly_75,Kelly_76,Kelly_77,Kelly_78,Kelly_79,Kelly_80,Kelly_81,Kelly_82,Kelly_83,Kelly_84,Kelly_85,Kelly_86,Kelly_87,Kelly_88,Kelly_89,Kelly_90,Kelly_91,Kelly_92,Kelly_93,Kelly_94,Kelly_95,Kelly_96,Kelly_97,Kelly_98,Kelly_99
567.171874141025,26.0,32.0,14.0,0.0,0.0,0.0,568.179150607905,0.0970269580518948,C26H32O14,CHO,Lignin,0.5384615384615384,1.2307692307692308,-0.1538461538461542,64.6846153846154,11.0,-3.0,-0.25,0.21052631578947367,-3.0,8820400.0,10899476.0,3668882.0,7413505.0,8562901.0,6696298.0,6526509.5,7835413.5,7571172.0,9682253.0,5733883.0,7461938.0,5533574.5,11007741.0,6085352.0,6404115.0,5877633.5,7466467.5,6422171.5,6527163.0,7393480.5,9531841.0,6926603.0,12798663.0,13479378.0,7942322.0,9663045.0,3199198.8,3978394.8,3677740.3,3735994.8,9292882.0,3772526.3,3224725.0,9914453.0,5537922.5,7532126.0,25217792.0,9077921.0,17673914.0,6346776.5,7169715.5,16951804.0,4702651.5,5974159.5,4454439.5,4211001.0,4778089.5,5846901.5,6575722.0,10570975.0,8572282.0,11786997.0,16936462.0,4788306.5,5902718.0,6832708.5,16843478.0,6498454.5,11103174.0,11632006.0,8124295.5,16803214.0,27824492.0,11056987.0,12358194.0,13988596.0,3233082.8,4567602.0,4001959.5,6022771.0,4106800.5,5427201.0,25482344.0,16043853.0,11354938.0,12779607.0,14749291.0,2185380.3,2632738.0,2275447.3,3692955.5,2580522.0,2572125.3,2979067.8,2547067.5,0.0,2728143.0,4873588.0,4248172.0,4066970.0,4248222.5,3490041.8,3958790.5,4821598.0,4738923.0,5580734.5,3834937.8,4050707.3,16582066.0,16174204.0,18381114.0,16554863.0,17313682.0,17615256.0,16886284.0,17916070.0,17611490.0,15689496.0,31934134.0,31556488.0,28161998.0,27718480.0,24384562.0,25007526.0,27553836.0,27457592.0,27668582.0,27325256.0,14013210.0,4184963.5,10403881.0,13614379.0,6598849.5,13282880.0,10041464.0,6159183.5,6819906.0,16797162.0,6905328.0,10016952.0,7735923.5,7025742.0,8690086.0,11190848.0,9831113.0,11524627.0,12060885.0,10522448.0,8953257.0,8916201.0,8628255.0,9573477.0,11557383.0,7769855.5,10474549.0,11813374.0,8408528.0,7638562.5,6426460.0,7798775.5,5655498.5,7034466.0,5336724.0,3852646.8,6611086.5,6541093.5
567.177694885714,19.0,36.0,19.0,0.0,0.0,0.0,568.184971352594,0.189415263085335,C19H36O19,CHO,Carbohydrate,1.0,1.894736842105263,0.10526315789473673,57.3,2.0,-17.0,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608444.4,1537843.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613580.5,0.0,0.0,2013619.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484867.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812924.9,0.0,0.0,0.0,1500266.5,0.0,0.0,1550560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890695.6,3944329.0,0.0,0.0,0.0,1545267.1,0.0,1576764.4,0.0,0.0,1503092.8,0.0,0.0,1635688.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930611.5,2921084.8,2581308.0,3388272.3,2509716.0,2481049.3,2419213.3,2959528.3,2861283.5,2846489.3,0.0,0.0,0.0,0.0,0.0,1703078.9,0.0,0.0,0.0,0.0,2303772.0,0.0,0.0,2421548.3,0.0,2841153.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2671624.8,2845441.0,0.0,0.0,1818577.5,0.0,0.0,0.0,1741004.0,1576035.4,0.0,1599848.1,2203792.3,0.0
567.18714890511,30.0,32.0,11.0,0.0,0.0,0.0,568.19442537199,0.064235600916029,C30H32O11,CHO,Lignin,0.36666666666666664,1.0666666666666667,-0.33333333333333304,69.79999999999998,15.0,4.0,0.21052631578947367,0.3877551020408163,4.0,6969012.0,9078808.0,2698645.3,4576004.0,7749848.0,3279725.3,4986417.0,5363481.5,6083303.5,10988880.0,0.0,2167862.0,1918858.5,2584832.0,1411050.9,2597398.8,2335109.5,2335207.3,2456735.0,1742526.8,3038413.0,6339013.0,6076687.0,6392523.5,8555991.0,5968053.5,7340617.0,1415907.8,1778846.9,1485871.8,0.0,3167318.5,2068593.0,1527959.8,5428314.0,1898118.3,3185761.5,6685443.0,3802276.5,6658749.5,2141724.3,2047670.5,6606337.5,1504959.0,1894546.9,2059817.9,2301756.3,1626476.1,1805177.4,1978989.8,2174690.5,1832829.5,2415863.8,7218705.0,0.0,2438017.8,3371592.0,2616537.8,1937050.0,2445769.8,5006730.0,4171659.0,4625808.5,5929328.0,3944287.3,5653045.0,5731064.0,2485055.0,2499638.3,1887402.9,2010231.4,1589811.9,2558467.8,7732330.5,7642962.0,4200254.0,2350170.3,1782382.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483730.8,2235255.0,1916271.3,0.0,1947297.1,0.0,1403657.5,0.0,0.0,1812673.4,1611580.5,1557270.8,0.0,1564286.8,2644286.8,0.0,0.0,2610075.8,2038799.6,1919146.6,0.0,1566235.9,10186425.0,10763148.0,11030482.0,8094548.5,6954038.0,6976937.0,7051311.5,7270460.5,7309419.5,8624972.0,5341982.5,3116935.5,6501422.0,6903086.5,4686022.0,5553731.5,3709052.0,2602323.3,4195398.0,4606444.5,2895859.5,4096189.3,3939958.3,3448913.3,3501994.0,2874948.0,3413707.3,4076055.5,10911962.0,11487060.0,9835949.0,12301550.0,10471460.0,10667114.0,4903436.0,4476675.5,7633977.0,8370690.5,6587860.0,9176615.0,1585503.8,2060795.6,1949134.3,1646693.9,2132119.8,1505130.1,2164371.0,1968936.8
567.192997013793,23.0,36.0,16.0,0.0,0.0,0.0,568.200273480673,0.108462685245759,C23H36O16,CHO,Amino sugar,0.6956521739130435,1.565217391304348,-0.17391304347826075,65.25652173913043,6.0,-10.0,-1.4285714285714286,0.0,-10.0,17997494.0,25165850.0,9336726.0,17874694.0,19663064.0,15392111.0,16215602.0,17098524.0,18185960.0,26520914.0,2314240.3,2186295.8,2349964.0,2683649.0,2740972.0,2288152.3,2261383.0,2275816.8,2136224.5,1968832.3,8505551.0,4678087.0,3054864.5,4921037.0,4333017.0,3009207.0,3334730.5,1639653.6,0.0,1464625.0,0.0,9763928.0,0.0,0.0,3925083.5,2948743.8,2638434.8,7283460.0,3983525.5,3577534.5,3425309.8,3082935.8,11897347.0,1614272.3,1590420.0,1986602.8,0.0,2262125.3,2151802.8,3215983.3,5667044.0,2992510.8,4029176.8,8816146.0,3114584.0,1924483.3,2119241.3,4891355.5,2485403.3,2849739.3,4360588.0,4847500.5,5312913.5,5341553.5,9570145.0,3965493.8,4108025.3,0.0,0.0,1843372.0,1704569.0,1503285.0,0.0,16012396.0,8089427.5,11799360.0,12943451.0,21257840.0,0.0,2111527.3,2257019.0,2442144.8,2486317.5,1959777.4,1746687.4,1873790.8,2006284.6,2194644.3,2429816.0,2430576.5,2374301.8,2739874.3,1935102.6,1915914.6,1966690.1,2108272.3,3231682.5,1936445.5,3482392.0,23688632.0,23084160.0,24504640.0,24173428.0,23220118.0,22120862.0,21903890.0,21319852.0,23472872.0,23021342.0,14583482.0,13239182.0,14497748.0,16126806.0,18699320.0,15717803.0,18231344.0,15452222.0,16810092.0,13648717.0,7863072.0,2463625.3,4465711.5,13047088.0,3663047.5,9797189.0,2739325.5,1540436.5,1662023.5,2813421.8,1542644.9,1871295.1,1856119.4,1480786.5,0.0,2273861.5,0.0,2334745.3,4240603.5,3974997.8,4264366.0,0.0,4309030.5,4701292.0,5145102.0,4790021.0,4379706.5,5988868.0,3214293.3,2603560.5,4313953.5,3621885.5,1993167.6,2454631.3,2383001.3,1595243.4,3021972.5,1710890.0
567.208301,27.0,36.0,13.0,0.0,0.0,0.0,568.21557746688,0.0242443550101012,C27H36O13,CHO,Lignin,0.48148148148148145,1.3333333333333333,-0.37037037037037024,70.85555555555555,10.0,-3.0,-0.21428571428571427,0.17073170731707318,-3.0,10499769.0,13529117.0,3258265.8,7669512.5,10612956.0,5973362.5,7337526.0,7145247.0,8951532.0,13622613.0,4335108.0,5195836.0,5747600.0,8695556.0,5079791.0,4429852.5,4173707.3,5012972.5,4974244.0,3691716.0,9072851.0,12784076.0,8598804.0,21039826.0,21253598.0,10508474.0,18207310.0,2541802.5,3774628.5,3231284.5,3452354.0,9559133.0,3426420.8,2877595.5,16511072.0,7252107.5,9592422.0,34003720.0,11705513.0,25468610.0,8183841.5,6297275.0,11289097.0,4005315.5,6059159.5,4116525.0,4292928.5,3385455.8,3409790.8,5575283.0,8461544.0,7857538.0,10093308.0,6444566.5,4459612.5,4243847.0,6190668.5,12565216.0,4977822.5,7990223.0,11437456.0,7896976.0,18970004.0,41144692.0,10497893.0,14135865.0,17904380.0,2974021.0,4076092.0,3519663.5,5753469.5,3634744.3,5663751.0,10796143.0,8058712.0,11416387.0,10772575.0,11517555.0,2268332.0,2302507.3,2370685.8,2825636.8,2200624.3,2535780.3,2813698.0,2260865.0,2064654.9,3507416.3,4735355.0,3646068.0,3921568.8,3989157.3,2951426.3,3068429.8,3716709.0,3730292.0,4999109.5,3426368.3,3817243.3,25134524.0,23542916.0,27781444.0,26229622.0,27131802.0,25676194.0,27630102.0,26980528.0,26868460.0,25507618.0,10010302.0,10656658.0,9682903.0,10568538.0,11031611.0,9751983.0,10602549.0,9619522.0,10922097.0,9136977.0,23184164.0,9415565.0,25364532.0,22785332.0,16482508.0,22560328.0,11020417.0,5652312.0,7610443.5,18959858.0,6811128.5,11135172.0,9593466.0,6495318.0,10084783.0,10957385.0,9159375.0,14125597.0,17705184.0,18478938.0,15152562.0,17855732.0,14024748.0,16645233.0,25498130.0,13432585.0,19612734.0,26704392.0,18992602.0,22138412.0,6500197.0,7620610.0,4591571.5,7681643.5,5921437.0,4283758.5,4502680.5,4494125.5
567.221276547619,24.0,41.0,13.0,0.0,0.0,1.0,568.228553014499,-0.132167063087381,C24H41O13P,CHOP,Protein,0.5416666666666666,1.7083333333333333,-0.833333333333333,84.04999999999998,5.0,-8.0,-0.9,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069718.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290272.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398973.6,2907661.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512985.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948519.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050610.3,1591643.6,3025734.8,3669089.5,5774965.0,0.0,0.0,0.0,0.0,1458482.3,1330023.0,0.0,0.0,1330960.8,0.0,1706621.4,0.0,0.0,1342631.8,0.0,0.0,1414247.5,0.0,1509320.0,0.0,0.0,2057664.6,3084933.8,0.0,2849145.5,2185116.5,2476965.3,2377753.0,2189491.5,2196719.5,2600741.3,3130048.5,2377621.8,2184666.5,2992990.0,3066430.5,2393522.0,3494968.5,3473478.0,3670133.3,2759508.5,0.0,2406032.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569896.5,4000773.5,1938134.4,0.0,1411487.9,0.0,0.0,0.0
567.22355790566,31.0,36.0,10.0,0.0,0.0,0.0,568.23083437254,0.0228851708452476,C31H36O10,CHO,Lignin,0.3225806451612903,1.1612903225806452,-0.516129032258065,75.00967741935484,14.0,4.0,0.19047619047619047,0.34615384615384615,4.0,0.0,1882145.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2066263.9,0.0,0.0,0.0,1757191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3788752.3,3287320.3,4457173.5,5480931.5,2906813.8,5930579.0,0.0,1429160.8,0.0,0.0,0.0,0.0,0.0,3978340.3,0.0,2504298.0,2919691.0,2650284.0,4999876.5,1473573.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474046.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728340.5,2598803.3,2417814.8,3083129.0,0.0,3778107.3,3666688.5,0.0,1596224.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456348.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2878248.0,0.0,4381241.0,2364728.5,3947728.5,2751052.5,2124933.3,0.0,2190927.3,2776564.5,0.0,2709193.0,2634877.3,0.0,2548146.0,0.0,1652433.8,2202145.5,3991269.0,3362142.3,4469173.5,6819065.0,4619313.5,4907126.0,4876823.5,3066637.0,6007874.0,6010380.5,5175773.0,7992881.0,0.0,0.0,0.0,1519727.3,0.0,1487985.9,0.0,1902896.9
567.229434306123,24.0,40.0,15.0,0.0,0.0,0.0,568.236710773003,0.0173211208731212,C24H40O15,CHO,Amino sugar,0.625,1.6666666666666667,-0.41666666666666696,72.17500000000001,5.0,-10.0,-1.1111111111111112,0.0,-10.0,17227454.0,23765026.0,7345054.0,14905101.0,17533152.0,13983095.0,13336123.0,14059301.0,13831921.0,21323098.0,2201097.3,2327617.5,2210197.3,0.0,2443507.0,1696801.8,1664144.9,2454001.5,2509480.8,2638537.5,7334105.0,8368594.0,8013081.5,8592087.0,9299430.0,5888191.0,6853204.5,0.0,1860266.3,1627449.1,0.0,11285603.0,1373304.6,0.0,4712550.0,3586193.0,3404395.5,6767372.5,3792045.3,3815109.5,6213671.0,4678335.0,10756624.0,1586888.3,1708187.8,1901616.3,0.0,2522227.5,0.0,2577528.0,3269869.0,2225030.5,2258687.8,6557212.0,1831522.3,1418636.0,2003025.5,4407013.5,2738339.5,2563540.3,5924246.0,7014292.5,6238616.0,7039354.5,10626922.0,5385788.5,3883778.0,1661515.0,1505345.9,1544884.1,0.0,0.0,0.0,11906164.0,8513374.0,9452361.0,9912419.0,9420407.0,5525168.5,5030960.5,4412033.5,5274538.0,4316211.5,5210984.5,2734341.8,3595140.3,5270802.0,6564062.0,4713855.0,3545720.8,4509348.5,5336745.5,4964615.5,3502098.3,4137577.0,4312953.5,4803529.5,3827779.8,4679456.0,11171267.0,12336264.0,12685643.0,12458875.0,12560286.0,12034472.0,11035163.0,12714166.0,11782898.0,12080935.0,11601602.0,10914712.0,9557980.0,11479904.0,11914304.0,10986932.0,12593211.0,10997832.0,12492920.0,9734999.0,11045674.0,6921107.0,9633851.0,16497978.0,6605010.0,13659726.0,2658950.8,1676124.8,2168400.8,2185205.8,1867773.5,2455242.8,3503742.5,2069594.4,1639347.3,2103886.8,1592018.8,2588195.3,12628199.0,10325856.0,11470263.0,11568379.0,16773172.0,10933368.0,7168537.5,6142735.0,5684291.0,11055630.0,5687774.0,5420594.5,7057258.5,7968776.0,3331032.3,3636848.8,4002465.8,0.0,3726494.5,2320178.0
567.244737420382,28.0,40.0,12.0,0.0,0.0,0.0,568.252013887262,-0.0653549154804218,C28H40O12,CHO,Lignin,0.42857142857142855,1.4285714285714286,-0.5714285714285712,76.58571428571427,9.0,-3.0,-0.1875,0.13636363636363635,-3.0,8928962.0,12496935.0,2780065.5,6149903.5,10010851.0,4833659.0,5495358.5,5481257.0,6698740.5,12684636.0,4100621.0,4673605.5,4122521.3,5156619.0,3318517.8,4471845.5,3124117.0,4099573.3,5004972.0,3571917.3,3871965.8,19444182.0,13286686.0,29723356.0,31190506.0,12556483.0,23257688.0,2700022.0,3540142.5,2595900.8,2136009.8,5736551.0,3009659.5,2279586.3,18608234.0,6807701.0,7960175.0,28752656.0,9577649.0,24608456.0,6135851.0,4837058.5,6720021.5,3309003.5,4303007.0,4321330.5,3107144.5,3334262.3,3029383.8,3848827.8,6161649.0,4623754.0,6131458.5,4892192.0,3533926.5,3704207.8,3823188.8,7377641.5,3733670.8,5416920.0,13604250.0,9881496.0,17450394.0,46379392.0,6725486.0,16122431.0,17982214.0,3857231.5,4018758.3,3142839.5,3771015.5,2837056.0,3922957.3,8440951.0,5917538.5,5759821.0,5965926.5,7036537.5,1995443.5,3353652.3,3949188.3,3714989.8,3188790.0,3242859.5,3274504.3,3448710.8,3321108.3,4267233.5,5554562.0,4733564.0,4501159.5,5604012.0,4112651.0,4206613.5,4874860.0,4721533.5,5828556.5,4526150.5,4711203.5,10606024.0,10810507.0,14608719.0,12237695.0,12435361.0,12431788.0,15104544.0,13336762.0,12176118.0,13870892.0,9088710.0,9528220.0,9840608.0,9536357.0,8580164.0,7855544.0,8093759.0,8966220.0,9896060.0,8741723.0,24609582.0,11969431.0,39266368.0,24083774.0,22147286.0,25206354.0,10725515.0,5571424.0,8859733.0,14552569.0,6361601.0,9451728.0,10840705.0,6376541.5,11307447.0,7924306.5,7973589.5,13212199.0,24991980.0,24729444.0,26691004.0,33408256.0,24834106.0,26700924.0,32178718.0,14714643.0,22889542.0,39598612.0,23207394.0,34070072.0,5626734.5,5540876.0,4585436.0,6448756.5,3656357.5,4178294.3,4306082.5,4563765.5
567.2580035,28.0,46.0,4.0,2.0,1.0,2.0,568.26527996688,0.126206056379311,C28H46O4N2SP2,CHONSP,Lipid,0.14285714285714285,1.6428571428571428,-1.4285714285714288,101.01428571428572,8.0,4.0,-0.05263157894736842,0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780877.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641007.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567.259978527778,32.0,40.0,9.0,0.0,0.0,0.0,568.267254994658,-0.0389108426529387,C32H40O9,CHO,Lignin,0.28125,1.25,-0.6875,79.89375,13.0,4.0,0.17391304347826086,0.3090909090909091,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3387355.0,2488097.5,3026655.3,3962864.0,2290374.0,3917405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324591.0,0.0,0.0,1699347.0,0.0,2365643.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560219.5,0.0,1919106.0,0.0,1850433.8,1938697.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542243.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1886001.8,1678491.1,3495492.3,1964866.1,2698459.0,1835605.3,1609614.5,0.0,0.0,0.0,0.0,0.0,1499780.4,0.0,2011834.3,0.0,0.0,1872427.8,3769584.5,5364584.5,5767615.0,6974724.0,5492798.5,4753538.0,2951715.5,2031894.9,3150922.8,4657686.5,3784165.8,5809723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567.265862875,25.0,44.0,14.0,0.0,0.0,0.0,568.27313934188,-0.058457944555437,C25H44O14,CHO,Amino sugar,0.56,1.76,-0.6399999999999997,78.53999999999999,4.0,-10.0,-0.9090909090909091,0.0,-10.0,14270151.0,19247148.0,6238118.0,13750036.0,14653671.0,11572608.0,12469827.0,12826415.0,13381369.0,18582880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841315.8,7514589.0,6700323.0,6170337.0,6559218.0,4346055.5,6002270.5,0.0,0.0,0.0,0.0,4496493.0,0.0,0.0,2069616.6,1540250.1,1593972.1,2890516.3,1553077.0,0.0,0.0,2326726.8,5267997.0,0.0,0.0,0.0,0.0,1471609.8,0.0,0.0,0.0,0.0,0.0,2780709.3,0.0,0.0,0.0,2026223.1,0.0,0.0,4284832.5,3918749.0,3126686.0,2794371.5,4115315.3,3884610.8,2527498.8,0.0,0.0,0.0,0.0,0.0,0.0,6411388.0,3603816.8,4398930.5,4301931.5,4749950.0,2386616.0,1637945.6,2172552.0,2320819.0,1625401.6,1705327.8,1351691.9,1666441.9,2208023.3,4147431.3,2692997.8,3079296.8,2111659.3,3241648.3,2615056.0,1985049.8,2038895.9,2093442.9,4917200.5,2319946.0,4247336.0,18486734.0,19037328.0,19085654.0,21400452.0,21147558.0,19233202.0,19720742.0,20304064.0,19544828.0,20313906.0,5215946.0,5271458.0,5454821.0,6779754.5,6616137.0,5968317.5,5983300.5,5808210.5,6295682.5,4597600.0,10599219.0,3717020.8,6566982.0,15801668.0,4394204.5,13594199.0,0.0,0.0,0.0,0.0,0.0,0.0,1619589.6,1505634.3,0.0,0.0,0.0,0.0,7045362.0,7081834.0,8285632.0,7482630.0,7608385.0,7744644.0,3505189.5,3249432.5,2546252.0,6878744.5,3051495.3,3606588.8,3394420.0,3151890.3,0.0,0.0,2154922.3,0.0,0.0,0.0
567.273162727273,32.0,46.0,1.0,2.0,1.0,2.0,568.280439194153,0.296728403351189,C32H46ON2SP2,CHONSP,Unsat. HC,0.03125,1.4375,-1.4375,101.26875,12.0,11.0,0.23076923076923078,0.24528301886792453,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628018.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11758495.0,3348552.5,0.0,3666142.8,2198104.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2944039.8,2629402.3,2969677.8,3663386.5,2666473.0,5128767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
